email,hidden_ability,language,name,persona,preferred_paper_type,strong_chapter_ids,student_code,synthetic_student_index,target_grade,target_score,user_id,weak_chapter_ids
synthetic.student2362@mathsy.synthetic,0.5173,english,Synthetic Student 2362 (G Level),Fresh Starter,mixed,"[13, 8, 18]",STU-SYN2362,2362,G,37.22,17124,"[2, 7, 12, 9]"
synthetic.student2363@mathsy.synthetic,0.5674,english,Synthetic Student 2363 (C Level),Flexible Learner,kertas2,"[17, 2]",STU-SYN2363,2363,C,52.9,17125,"[9, 8, 13, 12, 5]"
synthetic.student2364@mathsy.synthetic,0.6889,english,Synthetic Student 2364 (B Level),Flexible Learner,kertas1,"[9, 6, 18]",STU-SYN2364,2364,B,62.02,17126,"[13, 17, 15, 1, 11]"
synthetic.student2365@mathsy.synthetic,0.6769,english,Synthetic Student 2365 (B Level),Flexible Learner,kertas2,"[13, 11, 12]",STU-SYN2365,2365,B,63.14,17127,"[6, 2, 3]"
synthetic.student2366@mathsy.synthetic,0.8175,english,Synthetic Student 2366 (A- Level),Deep Focus Learner,mixed,"[17, 11]",STU-SYN2366,2366,A-,77.95,17128,"[7, 5]"
synthetic.student2367@mathsy.synthetic,0.6823,english,Synthetic Student 2367 (A- Level),Consistent Climber,mixed,"[1, 2, 9, 16]",STU-SYN2367,2367,A-,70.4,17129,"[8, 6, 14, 12]"
synthetic.student2368@mathsy.synthetic,0.4811,english,Synthetic Student 2368 (E Level),Deep Focus Learner,kertas1,"[8, 4, 5]",STU-SYN2368,2368,E,42.27,17130,"[1, 16, 13, 6, 18]"
synthetic.student2369@mathsy.synthetic,0.5517,english,Synthetic Student 2369 (C Level),Weekend Learner,kertas1,"[11, 5]",STU-SYN2369,2369,C,50.29,17131,"[17, 18, 16]"
synthetic.student2370@mathsy.synthetic,0.8026,english,Synthetic Student 2370 (A Level),Consistent Climber,kertas1,"[6, 13, 3]",STU-SYN2370,2370,A,82.56,17132,"[8, 2, 14]"
synthetic.student2371@mathsy.synthetic,0.8458,bm,Synthetic Student 2371 (A Level),High Achiever,kertas1,"[9, 11, 16]",STU-SYN2371,2371,A,89.16,17133,"[15, 5]"
synthetic.student2372@mathsy.synthetic,0.758,english,Synthetic Student 2372 (A- Level),Consistent Climber,kertas2,"[2, 5, 15, 16]",STU-SYN2372,2372,A-,76.76,17134,"[17, 6, 14, 9]"
synthetic.student2373@mathsy.synthetic,0.5795,english,Synthetic Student 2373 (C Level),Weekend Learner,kertas1,"[5, 18, 11, 1]",STU-SYN2373,2373,C,51.23,17135,"[13, 7, 2, 3, 6]"
synthetic.student2374@mathsy.synthetic,0.58,english,Synthetic Student 2374 (C+ Level),Deep Focus Learner,kertas2,"[6, 12]",STU-SYN2374,2374,C+,56.46,17136,"[16, 3]"
synthetic.student2375@mathsy.synthetic,0.6647,bm,Synthetic Student 2375 (B+ Level),Consistent Climber,kertas2,"[1, 10, 8, 11]",STU-SYN2375,2375,B+,66.61,17137,"[3, 5, 6, 4]"
synthetic.student2376@mathsy.synthetic,0.5387,english,Synthetic Student 2376 (E Level),Fresh Starter,kertas1,"[14, 17, 13]",STU-SYN2376,2376,E,44.12,17138,"[11, 9]"
synthetic.student2377@mathsy.synthetic,0.7246,english,Synthetic Student 2377 (A- Level),Consistent Climber,kertas1,"[2, 16, 11, 17]",STU-SYN2377,2377,A-,72.73,17139,"[9, 18, 1, 12, 7]"
synthetic.student2378@mathsy.synthetic,0.5704,english,Synthetic Student 2378 (D Level),Deep Focus Learner,mixed,"[5, 10, 9]",STU-SYN2378,2378,D,49.52,17140,"[15, 7, 1, 16]"
synthetic.student2379@mathsy.synthetic,0.7596,bm,Synthetic Student 2379 (A- Level),Flexible Learner,kertas1,"[16, 9, 12]",STU-SYN2379,2379,A-,74.41,17141,"[8, 3, 1, 2]"
synthetic.student2380@mathsy.synthetic,0.4642,english,Synthetic Student 2380 (E Level),Flexible Learner,kertas2,"[11, 2]",STU-SYN2380,2380,E,41.97,17142,"[14, 5, 10, 3, 4]"
synthetic.student2381@mathsy.synthetic,0.9254,english,Synthetic Student 2381 (A+ Level),High Achiever,mixed,"[13, 14]",STU-SYN2381,2381,A+,95.63,17143,"[4, 15]"
synthetic.student2382@mathsy.synthetic,0.7116,english,Synthetic Student 2382 (A- Level),Consistent Climber,kertas1,"[18, 7]",STU-SYN2382,2382,A-,72.62,17144,"[16, 15, 1, 17]"
synthetic.student2383@mathsy.synthetic,0.7051,bm,Synthetic Student 2383 (B+ Level),Consistent Climber,kertas2,"[12, 14, 1, 10]",STU-SYN2383,2383,B+,69.11,17145,"[18, 16, 2, 9, 11]"
synthetic.student2384@mathsy.synthetic,0.8199,english,Synthetic Student 2384 (A Level),Consistent Climber,kertas2,"[4, 14]",STU-SYN2384,2384,A,87.77,17146,"[7, 9]"
synthetic.student2385@mathsy.synthetic,0.6792,english,Synthetic Student 2385 (B Level),Deep Focus Learner,mixed,"[7, 12, 2, 3]",STU-SYN2385,2385,B,62.47,17147,"[16, 8, 15, 1]"
synthetic.student2386@mathsy.synthetic,0.6797,bm,Synthetic Student 2386 (B+ Level),Deep Focus Learner,kertas1,"[9, 8]",STU-SYN2386,2386,B+,65.6,17148,"[14, 1]"
synthetic.student2387@mathsy.synthetic,0.4963,english,Synthetic Student 2387 (E Level),Weekend Learner,kertas2,"[9, 10, 16]",STU-SYN2387,2387,E,43.61,17149,"[18, 15, 13, 7, 8]"
synthetic.student2388@mathsy.synthetic,0.6304,english,Synthetic Student 2388 (B Level),Flexible Learner,mixed,"[3, 16]",STU-SYN2388,2388,B,60.21,17150,"[11, 6, 13]"
synthetic.student2389@mathsy.synthetic,0.7501,english,Synthetic Student 2389 (A- Level),Consistent Climber,kertas1,"[8, 14]",STU-SYN2389,2389,A-,79.19,17151,"[7, 1]"
synthetic.student2390@mathsy.synthetic,0.679,english,Synthetic Student 2390 (B Level),Deep Focus Learner,kertas1,"[9, 5, 3]",STU-SYN2390,2390,B,60.56,17152,"[13, 8, 15, 18, 10]"
synthetic.student2391@mathsy.synthetic,0.6787,bm,Synthetic Student 2391 (B Level),Deep Focus Learner,kertas1,"[1, 9, 12]",STU-SYN2391,2391,B,64.77,17153,"[10, 16, 17]"
synthetic.student2392@mathsy.synthetic,0.4892,english,Synthetic Student 2392 (G Level),Fresh Starter,mixed,"[6, 17, 18, 14]",STU-SYN2392,2392,G,35.2,17154,"[8, 2, 10]"
synthetic.student2393@mathsy.synthetic,0.5334,english,Synthetic Student 2393 (D Level),Weekend Learner,mixed,"[1, 2, 8]",STU-SYN2393,2393,D,45.89,17155,"[7, 6, 16, 3, 17]"
synthetic.student2394@mathsy.synthetic,0.3141,english,Synthetic Student 2394 (G Level),Fresh Starter,mixed,"[7, 3, 5]",STU-SYN2394,2394,G,25,17156,"[13, 2]"
synthetic.student2395@mathsy.synthetic,0.5732,bm,Synthetic Student 2395 (C Level),Deep Focus Learner,kertas1,"[1, 9]",STU-SYN2395,2395,C,51.37,17157,"[5, 15, 3, 11, 2]"
synthetic.student2396@mathsy.synthetic,0.5242,bm,Synthetic Student 2396 (C Level),Flexible Learner,kertas1,"[14, 5, 4, 13]",STU-SYN2396,2396,C,51.02,17158,"[11, 17]"
synthetic.student2397@mathsy.synthetic,0.7656,english,Synthetic Student 2397 (A- Level),Flexible Learner,kertas1,"[16, 7, 4, 12]",STU-SYN2397,2397,A-,74.88,17159,"[11, 9, 6]"
synthetic.student2398@mathsy.synthetic,0.6549,english,Synthetic Student 2398 (B+ Level),Consistent Climber,kertas1,"[4, 6, 7]",STU-SYN2398,2398,B+,69.73,17160,"[2, 15]"
synthetic.student2399@mathsy.synthetic,0.5215,bm,Synthetic Student 2399 (E Level),Fresh Starter,kertas1,"[14, 12, 11]",STU-SYN2399,2399,E,40.43,17161,"[18, 8, 13]"
synthetic.student2400@mathsy.synthetic,0.6586,english,Synthetic Student 2400 (C+ Level),Weekend Learner,kertas1,"[7, 13, 5, 14]",STU-SYN2400,2400,C+,58.92,17162,"[17, 11, 8]"
synthetic.student2401@mathsy.synthetic,0.5413,english,Synthetic Student 2401 (G Level),Fresh Starter,mixed,"[10, 1, 15]",STU-SYN2401,2401,G,39.01,17163,"[3, 6, 12, 16, 11]"
synthetic.student2402@mathsy.synthetic,0.4026,english,Synthetic Student 2402 (G Level),Fresh Starter,kertas2,"[15, 8, 12]",STU-SYN2402,2402,G,25,17164,"[10, 1, 18, 17, 13]"
synthetic.student2403@mathsy.synthetic,0.7479,english,Synthetic Student 2403 (A- Level),Consistent Climber,mixed,"[7, 12]",STU-SYN2403,2403,A-,75.69,17165,"[9, 2, 3, 13]"
synthetic.student2404@mathsy.synthetic,0.8575,english,Synthetic Student 2404 (A+ Level),Consistent Climber,kertas1,"[4, 10, 8]",STU-SYN2404,2404,A+,90.1,17166,"[13, 7]"
synthetic.student2405@mathsy.synthetic,0.7958,english,Synthetic Student 2405 (A Level),High Achiever,kertas2,"[6, 9, 14]",STU-SYN2405,2405,A,82.24,17167,"[18, 17, 7, 13]"
synthetic.student2406@mathsy.synthetic,0.5901,bm,Synthetic Student 2406 (C+ Level),Weekend Learner,mixed,"[10, 2]",STU-SYN2406,2406,C+,55.84,17168,"[18, 16]"
synthetic.student2407@mathsy.synthetic,0.3449,english,Synthetic Student 2407 (G Level),Fresh Starter,kertas2,"[10, 12, 6]",STU-SYN2407,2407,G,25,17169,"[16, 8, 18]"
synthetic.student2408@mathsy.synthetic,0.7345,english,Synthetic Student 2408 (A- Level),Consistent Climber,mixed,"[2, 17, 4]",STU-SYN2408,2408,A-,73.23,17170,"[5, 1, 7, 6]"
synthetic.student2409@mathsy.synthetic,0.6523,bm,Synthetic Student 2409 (B Level),Deep Focus Learner,kertas2,"[3, 7, 4, 1]",STU-SYN2409,2409,B,63.26,17171,"[11, 15]"
synthetic.student2410@mathsy.synthetic,0.588,bm,Synthetic Student 2410 (C+ Level),Flexible Learner,kertas2,"[6, 18]",STU-SYN2410,2410,C+,57.75,17172,"[16, 17, 1]"
synthetic.student2411@mathsy.synthetic,0.5956,bm,Synthetic Student 2411 (E Level),Fresh Starter,mixed,"[5, 12, 10]",STU-SYN2411,2411,E,44.1,17173,"[16, 1, 17, 13, 8]"
synthetic.student2412@mathsy.synthetic,0.4916,english,Synthetic Student 2412 (G Level),Fresh Starter,kertas1,"[8, 6, 14, 18]",STU-SYN2412,2412,G,33.92,17174,"[7, 5, 1, 3, 4]"
synthetic.student2413@mathsy.synthetic,0.3352,english,Synthetic Student 2413 (G Level),Fresh Starter,kertas1,"[16, 14, 9, 8]",STU-SYN2413,2413,G,25,17175,"[1, 10]"
synthetic.student2414@mathsy.synthetic,0.5454,bm,Synthetic Student 2414 (C Level),Flexible Learner,mixed,"[13, 1]",STU-SYN2414,2414,C,54.39,17176,"[7, 18]"
synthetic.student2415@mathsy.synthetic,0.6169,english,Synthetic Student 2415 (D Level),Fresh Starter,kertas2,"[1, 15, 7]",STU-SYN2415,2415,D,46.83,17177,"[4, 13, 16, 17]"
synthetic.student2416@mathsy.synthetic,0.9555,english,Synthetic Student 2416 (A+ Level),High Achiever,kertas2,"[13, 9]",STU-SYN2416,2416,A+,97.53,17178,"[17, 15, 7, 4, 11]"
synthetic.student2417@mathsy.synthetic,0.7546,bm,Synthetic Student 2417 (A- Level),Weekend Learner,kertas2,"[17, 2, 10, 8]",STU-SYN2417,2417,A-,71.29,17179,"[12, 13, 6, 18]"
synthetic.student2418@mathsy.synthetic,0.7664,bm,Synthetic Student 2418 (A- Level),Consistent Climber,mixed,"[12, 9]",STU-SYN2418,2418,A-,76.66,17180,"[18, 1, 6, 3, 2]"
synthetic.student2419@mathsy.synthetic,0.5961,english,Synthetic Student 2419 (C+ Level),Consistent Climber,mixed,"[13, 1]",STU-SYN2419,2419,C+,58.72,17181,"[7, 16, 14, 12, 3]"
synthetic.student2420@mathsy.synthetic,0.7773,bm,Synthetic Student 2420 (A- Level),Flexible Learner,kertas2,"[18, 3, 2, 16]",STU-SYN2420,2420,A-,72.51,17182,"[10, 1, 15, 9, 13]"
synthetic.student2421@mathsy.synthetic,0.842,bm,Synthetic Student 2421 (A Level),Consistent Climber,kertas1,"[9, 13, 2, 4]",STU-SYN2421,2421,A,82.54,17183,"[1, 17, 10, 16, 14]"
synthetic.student2422@mathsy.synthetic,0.7487,english,Synthetic Student 2422 (A- Level),Deep Focus Learner,mixed,"[8, 6, 14, 11]",STU-SYN2422,2422,A-,71.16,17184,"[12, 17, 9]"
synthetic.student2423@mathsy.synthetic,0.8546,bm,Synthetic Student 2423 (A Level),Consistent Climber,kertas2,"[14, 8, 11, 12]",STU-SYN2423,2423,A,85.28,17185,"[13, 7, 4, 18]"
synthetic.student2424@mathsy.synthetic,0.4954,bm,Synthetic Student 2424 (D Level),Deep Focus Learner,mixed,"[7, 14, 5, 2]",STU-SYN2424,2424,D,46.46,17186,"[1, 11, 18]"
synthetic.student2425@mathsy.synthetic,0.8527,english,Synthetic Student 2425 (A Level),Consistent Climber,kertas2,"[18, 16, 7]",STU-SYN2425,2425,A,82.8,17187,"[3, 12, 9, 1, 4]"
synthetic.student2426@mathsy.synthetic,0.6438,english,Synthetic Student 2426 (C+ Level),Flexible Learner,mixed,"[12, 17, 1, 10]",STU-SYN2426,2426,C+,58.78,17188,"[14, 8, 2, 6, 4]"
synthetic.student2427@mathsy.synthetic,0.6857,english,Synthetic Student 2427 (B Level),Deep Focus Learner,mixed,"[13, 3]",STU-SYN2427,2427,B,64.83,17189,"[15, 8, 1]"
synthetic.student2428@mathsy.synthetic,0.6202,english,Synthetic Student 2428 (C+ Level),Deep Focus Learner,kertas2,"[17, 8, 12, 3]",STU-SYN2428,2428,C+,55.29,17190,"[10, 5, 18, 4]"
synthetic.student2429@mathsy.synthetic,0.5765,english,Synthetic Student 2429 (C+ Level),Flexible Learner,kertas2,"[6, 14]",STU-SYN2429,2429,C+,55.11,17191,"[12, 17, 9, 11]"
synthetic.student2430@mathsy.synthetic,0.7275,english,Synthetic Student 2430 (B+ Level),Weekend Learner,mixed,"[9, 6]",STU-SYN2430,2430,B+,66.3,17192,"[14, 7, 15, 16]"
synthetic.student2431@mathsy.synthetic,0.9046,english,Synthetic Student 2431 (A+ Level),High Achiever,kertas1,"[2, 9, 17]",STU-SYN2431,2431,A+,91.92,17193,"[13, 16, 12, 1]"
synthetic.student2432@mathsy.synthetic,0.9148,english,Synthetic Student 2432 (A+ Level),High Achiever,mixed,"[14, 2]",STU-SYN2432,2432,A+,95.19,17194,"[8, 7, 6, 13]"
synthetic.student2433@mathsy.synthetic,0.4741,bm,Synthetic Student 2433 (G Level),Fresh Starter,kertas2,"[17, 11, 16, 12]",STU-SYN2433,2433,G,34.82,17195,"[5, 10, 3, 14]"
synthetic.student2434@mathsy.synthetic,0.639,english,Synthetic Student 2434 (B Level),Weekend Learner,mixed,"[3, 9, 5, 1]",STU-SYN2434,2434,B,61.9,17196,"[14, 10, 12]"
synthetic.student2435@mathsy.synthetic,0.5062,english,Synthetic Student 2435 (G Level),Fresh Starter,kertas2,"[10, 4, 8]",STU-SYN2435,2435,G,38.5,17197,"[14, 5, 9]"
synthetic.student2436@mathsy.synthetic,0.641,bm,Synthetic Student 2436 (B Level),Deep Focus Learner,kertas1,"[13, 11]",STU-SYN2436,2436,B,60.33,17198,"[12, 18, 7, 6]"
synthetic.student2437@mathsy.synthetic,0.7144,english,Synthetic Student 2437 (B+ Level),Weekend Learner,kertas2,"[14, 1, 16]",STU-SYN2437,2437,B+,68.16,17199,"[6, 2, 11]"
synthetic.student2438@mathsy.synthetic,0.4907,english,Synthetic Student 2438 (E Level),Flexible Learner,kertas1,"[16, 17, 7]",STU-SYN2438,2438,E,40.98,17200,"[1, 18, 14, 9, 11]"
synthetic.student2439@mathsy.synthetic,0.7552,english,Synthetic Student 2439 (A- Level),Deep Focus Learner,mixed,"[3, 4, 8, 12]",STU-SYN2439,2439,A-,73.1,17201,"[16, 2]"
synthetic.student2440@mathsy.synthetic,0.3506,bm,Synthetic Student 2440 (G Level),Fresh Starter,kertas2,"[11, 5, 12]",STU-SYN2440,2440,G,25,17202,"[8, 3, 6]"
synthetic.student2441@mathsy.synthetic,0.6402,english,Synthetic Student 2441 (C+ Level),Weekend Learner,mixed,"[7, 12, 10, 17]",STU-SYN2441,2441,C+,56.33,17203,"[8, 14, 3, 2, 9]"
synthetic.student2442@mathsy.synthetic,0.766,bm,Synthetic Student 2442 (A- Level),Deep Focus Learner,kertas1,"[3, 7, 4]",STU-SYN2442,2442,A-,75.67,17204,"[12, 8]"
synthetic.student2443@mathsy.synthetic,0.8643,english,Synthetic Student 2443 (A Level),High Achiever,kertas1,"[3, 13]",STU-SYN2443,2443,A,87.41,17205,"[18, 1, 8, 7, 9]"
synthetic.student2444@mathsy.synthetic,0.7721,bm,Synthetic Student 2444 (A- Level),Consistent Climber,kertas2,"[12, 11]",STU-SYN2444,2444,A-,77.61,17206,"[17, 14, 8, 10]"
synthetic.student2445@mathsy.synthetic,0.5036,english,Synthetic Student 2445 (D Level),Deep Focus Learner,mixed,"[4, 8, 16]",STU-SYN2445,2445,D,48.62,17207,"[10, 7, 2]"
synthetic.student2446@mathsy.synthetic,0.7425,english,Synthetic Student 2446 (A- Level),Consistent Climber,mixed,"[15, 18, 8, 2]",STU-SYN2446,2446,A-,76.18,17208,"[3, 6, 5]"
synthetic.student2447@mathsy.synthetic,0.4538,english,Synthetic Student 2447 (E Level),Flexible Learner,kertas1,"[13, 8, 3]",STU-SYN2447,2447,E,41.42,17209,"[1, 18, 12, 5]"
synthetic.student2448@mathsy.synthetic,0.7287,english,Synthetic Student 2448 (A- Level),Weekend Learner,mixed,"[1, 8, 17]",STU-SYN2448,2448,A-,70.42,17210,"[5, 2]"
synthetic.student2449@mathsy.synthetic,0.5679,bm,Synthetic Student 2449 (C Level),Weekend Learner,kertas1,"[2, 5, 7]",STU-SYN2449,2449,C,50.82,17211,"[10, 13, 17, 18]"
synthetic.student2450@mathsy.synthetic,0.8164,english,Synthetic Student 2450 (A Level),High Achiever,kertas1,"[1, 8]",STU-SYN2450,2450,A,80.87,17212,"[18, 5, 3, 14]"
synthetic.student2451@mathsy.synthetic,0.4567,english,Synthetic Student 2451 (E Level),Flexible Learner,kertas1,"[5, 2, 16, 6]",STU-SYN2451,2451,E,42.98,17213,"[10, 9, 7, 11]"
synthetic.student2452@mathsy.synthetic,0.6138,english,Synthetic Student 2452 (C+ Level),Deep Focus Learner,kertas1,"[2, 3]",STU-SYN2452,2452,C+,56.81,17214,"[11, 12, 16, 9]"
synthetic.student2453@mathsy.synthetic,0.5695,english,Synthetic Student 2453 (D Level),Weekend Learner,kertas2,"[16, 3]",STU-SYN2453,2453,D,48.29,17215,"[8, 18, 1, 12, 6]"
synthetic.student2454@mathsy.synthetic,0.8836,bm,Synthetic Student 2454 (A Level),High Achiever,mixed,"[1, 5, 10, 11]",STU-SYN2454,2454,A,88.62,17216,"[18, 17, 16, 3, 14]"
synthetic.student2455@mathsy.synthetic,0.6912,english,Synthetic Student 2455 (B+ Level),Flexible Learner,kertas2,"[8, 15, 2]",STU-SYN2455,2455,B+,66.29,17217,"[1, 13, 3, 6]"
synthetic.student2456@mathsy.synthetic,0.4539,english,Synthetic Student 2456 (E Level),Weekend Learner,kertas2,"[18, 2]",STU-SYN2456,2456,E,40.35,17218,"[7, 12, 4, 15, 11]"
synthetic.student2457@mathsy.synthetic,0.4638,bm,Synthetic Student 2457 (D Level),Flexible Learner,kertas2,"[5, 2, 12]",STU-SYN2457,2457,D,45.24,17219,"[1, 10]"
synthetic.student2458@mathsy.synthetic,0.8505,english,Synthetic Student 2458 (A Level),High Achiever,kertas2,"[5, 17, 12, 3]",STU-SYN2458,2458,A,88.49,17220,"[15, 9, 10]"
synthetic.student2459@mathsy.synthetic,0.5592,bm,Synthetic Student 2459 (C Level),Weekend Learner,kertas1,"[7, 17, 13]",STU-SYN2459,2459,C,50.52,17221,"[4, 5, 2]"
synthetic.student2460@mathsy.synthetic,0.7957,bm,Synthetic Student 2460 (A Level),High Achiever,kertas2,"[11, 12, 7, 9]",STU-SYN2460,2460,A,85.66,17222,"[15, 16]"
synthetic.student2461@mathsy.synthetic,0.7104,english,Synthetic Student 2461 (B+ Level),Weekend Learner,mixed,"[11, 5]",STU-SYN2461,2461,B+,66.86,17223,"[12, 8, 17]"
synthetic.student2462@mathsy.synthetic,0.8335,bm,Synthetic Student 2462 (A Level),Consistent Climber,mixed,"[11, 9, 4, 13]",STU-SYN2462,2462,A,82.16,17224,"[5, 16, 7, 1, 6]"
synthetic.student2463@mathsy.synthetic,0.613,english,Synthetic Student 2463 (D Level),Fresh Starter,kertas1,"[12, 1]",STU-SYN2463,2463,D,46.73,17225,"[5, 8, 16, 13]"
synthetic.student2464@mathsy.synthetic,0.7659,english,Synthetic Student 2464 (A- Level),Flexible Learner,kertas2,"[13, 9, 7]",STU-SYN2464,2464,A-,71.58,17226,"[15, 12, 18, 5, 8]"
synthetic.student2465@mathsy.synthetic,0.7777,english,Synthetic Student 2465 (A Level),Consistent Climber,kertas2,"[17, 7, 13, 16]",STU-SYN2465,2465,A,80.79,17227,"[8, 12, 1]"
synthetic.student2466@mathsy.synthetic,0.7947,bm,Synthetic Student 2466 (A- Level),Deep Focus Learner,kertas1,"[14, 5]",STU-SYN2466,2466,A-,72.4,17228,"[1, 13, 8, 12, 2]"
synthetic.student2467@mathsy.synthetic,0.7226,english,Synthetic Student 2467 (B+ Level),Deep Focus Learner,kertas2,"[10, 13]",STU-SYN2467,2467,B+,67.57,17229,"[14, 8, 16]"
synthetic.student2468@mathsy.synthetic,0.6972,english,Synthetic Student 2468 (A- Level),Consistent Climber,mixed,"[6, 1, 17, 15]",STU-SYN2468,2468,A-,72.72,17230,"[10, 13, 16]"
synthetic.student2469@mathsy.synthetic,0.5366,english,Synthetic Student 2469 (D Level),Deep Focus Learner,kertas1,"[17, 12, 18]",STU-SYN2469,2469,D,48.11,17231,"[1, 13, 14, 3]"
synthetic.student2470@mathsy.synthetic,0.738,bm,Synthetic Student 2470 (A- Level),Flexible Learner,kertas1,"[6, 1, 2]",STU-SYN2470,2470,A-,70.93,17232,"[8, 4]"
synthetic.student2471@mathsy.synthetic,0.4479,english,Synthetic Student 2471 (G Level),Fresh Starter,mixed,"[12, 9]",STU-SYN2471,2471,G,36.71,17233,"[2, 1]"
synthetic.student2472@mathsy.synthetic,0.6863,english,Synthetic Student 2472 (B Level),Deep Focus Learner,kertas1,"[1, 13]",STU-SYN2472,2472,B,61.96,17234,"[2, 8, 14, 4]"
synthetic.student2473@mathsy.synthetic,0.9041,english,Synthetic Student 2473 (A+ Level),High Achiever,kertas2,"[12, 18]",STU-SYN2473,2473,A+,93.81,17235,"[7, 16, 9, 10]"
synthetic.student2474@mathsy.synthetic,0.7047,english,Synthetic Student 2474 (B+ Level),Flexible Learner,mixed,"[13, 15, 11]",STU-SYN2474,2474,B+,68.36,17236,"[17, 12, 9]"
synthetic.student2475@mathsy.synthetic,0.4646,english,Synthetic Student 2475 (G Level),Fresh Starter,kertas2,"[16, 7, 4]",STU-SYN2475,2475,G,33.3,17237,"[14, 11, 18, 9]"
synthetic.student2476@mathsy.synthetic,0.5041,bm,Synthetic Student 2476 (D Level),Deep Focus Learner,mixed,"[3, 6, 15]",STU-SYN2476,2476,D,46.95,17238,"[8, 7, 12, 11]"
synthetic.student2477@mathsy.synthetic,0.9302,english,Synthetic Student 2477 (A+ Level),High Achiever,mixed,"[6, 14, 4, 13]",STU-SYN2477,2477,A+,98,17239,"[11, 16]"
synthetic.student2478@mathsy.synthetic,0.6691,english,Synthetic Student 2478 (B Level),Flexible Learner,kertas1,"[12, 15, 5]",STU-SYN2478,2478,B,61.92,17240,"[8, 6, 14, 17]"
synthetic.student2479@mathsy.synthetic,0.5886,english,Synthetic Student 2479 (C+ Level),Weekend Learner,kertas1,"[10, 11, 6]",STU-SYN2479,2479,C+,56.54,17241,"[17, 4]"
synthetic.student2480@mathsy.synthetic,0.6385,english,Synthetic Student 2480 (B+ Level),Consistent Climber,kertas1,"[16, 13, 5, 1]",STU-SYN2480,2480,B+,65.47,17242,"[4, 10, 18, 8]"
synthetic.student2481@mathsy.synthetic,0.4952,english,Synthetic Student 2481 (D Level),Flexible Learner,mixed,"[5, 16]",STU-SYN2481,2481,D,48.06,17243,"[17, 9]"
synthetic.student2482@mathsy.synthetic,0.6477,english,Synthetic Student 2482 (C+ Level),Deep Focus Learner,kertas1,"[14, 3, 11]",STU-SYN2482,2482,C+,58.21,17244,"[5, 18, 9, 12, 17]"
synthetic.student2483@mathsy.synthetic,0.6042,english,Synthetic Student 2483 (D Level),Fresh Starter,kertas1,"[8, 18, 14]",STU-SYN2483,2483,D,47.19,17245,"[11, 16, 1]"
synthetic.student2484@mathsy.synthetic,0.7878,english,Synthetic Student 2484 (A- Level),Consistent Climber,mixed,"[14, 18]",STU-SYN2484,2484,A-,79.45,17246,"[6, 3, 10, 11]"
synthetic.student2485@mathsy.synthetic,0.5968,english,Synthetic Student 2485 (B Level),Consistent Climber,kertas1,"[2, 8, 9]",STU-SYN2485,2485,B,60.31,17247,"[3, 12, 15, 10]"
synthetic.student2486@mathsy.synthetic,0.8481,english,Synthetic Student 2486 (A Level),Consistent Climber,mixed,"[17, 1, 2]",STU-SYN2486,2486,A,86.25,17248,"[11, 5, 13]"
synthetic.student2487@mathsy.synthetic,0.4927,english,Synthetic Student 2487 (D Level),Deep Focus Learner,kertas1,"[6, 4, 14, 13]",STU-SYN2487,2487,D,47.71,17249,"[1, 15]"
synthetic.student2488@mathsy.synthetic,0.5717,english,Synthetic Student 2488 (C Level),Weekend Learner,kertas1,"[16, 18, 10, 5]",STU-SYN2488,2488,C,51.56,17250,"[7, 2, 9, 17]"
synthetic.student2489@mathsy.synthetic,0.7029,bm,Synthetic Student 2489 (A- Level),Consistent Climber,mixed,"[11, 7, 18]",STU-SYN2489,2489,A-,70.36,17251,"[12, 13, 8, 17]"
